334	CR03O12F00P01D201509271945	O	12	2015-09-27 00:00:00	19:45:00	C
335	CR03O12F00P01D201509272024	O	12	2015-09-27 00:00:00	20:24:00	C
336	CR03O12F00P01D201509291924	O	12	2015-09-29 00:00:00	19:24:00	C
337	CR03O12F00P01D201509302133	O	12	2015-09-30 00:00:00	21:33:00	C
338	CR03O12F00P01D201510011939	O	12	2015-10-01 00:00:00	19:39:00	C
339	CR03O12F00P01D201510022025	O	12	2015-10-02 00:00:00	20:25:00	C
340	CR03O12F00P01D201510051909	O	12	2015-10-05 00:00:00	19:09:00	C
341	CR03O12F00P01D201510061949	O	12	2015-10-06 00:00:00	19:49:00	C
342	CR03O12F00P01D201510071917	O	12	2015-10-07 00:00:00	19:17:00	C
343	CR03O12F00P01D201510082228	O	12	2015-10-08 00:00:00	22:28:00	C
344	CR03O12F00P01D201510091941	O	12	2015-10-09 00:00:00	19:41:00	C
345	CR03O12F00P01D201510101940	O	12	2015-10-10 00:00:00	19:40:00	C
346	CR03O12F00P01D201510111912	O	12	2015-10-11 00:00:00	19:12:00	C
347	CR03O12F00P01D201510121927	O	12	2015-10-12 00:00:00	19:27:00	C
348	CR03O12F00P01D201510131935	O	12	2015-10-13 00:00:00	19:35:00	C
349	CR03O12F00P01D201510151929	O	12	2015-10-15 00:00:00	19:29:00	C
350	CR03O12F00P01D201510171945	O	12	2015-10-17 00:00:00	19:45:00	C
351	CR03O12F00P01D201510182019	O	12	2015-10-18 00:00:00	20:19:00	C
352	CR03O12F00P06D201509281948	O	12	2015-09-28 00:00:00	19:48:00	C
353	CR03O12F00P06D201510041913	O	12	2015-10-04 00:00:00	19:13:00	C
354	CR03O22F00P01D201509251853	O	22	2015-09-25 00:00:00	18:53:00	C
355	CR03O22F00P01D201509262059	O	22	2015-09-26 00:00:00	20:59:00	C
356	CR03O22F00P01D201509292038	O	22	2015-09-29 00:00:00	20:38:00	C
357	CR03O22F00P01D201510012100	O	22	2015-10-01 00:00:00	21:00:00	C
358	CR03O22F00P01D201510022140	O	22	2015-10-02 00:00:00	21:40:00	C
359	CR03O22F00P01D201510042038	O	22	2015-10-04 00:00:00	20:38:00	C
360	CR03O22F00P01D201510052031	O	22	2015-10-05 00:00:00	20:31:00	C
361	CR03O22F00P01D201510062100	O	22	2015-10-06 00:00:00	21:00:00	C
362	CR03O22F00P01D201510072030	O	22	2015-10-07 00:00:00	20:30:00	C
363	CR03O22F00P01D201510082027	O	22	2015-10-08 00:00:00	20:27:00	C
364	CR03O22F00P01D201510092102	O	22	2015-10-09 00:00:00	21:02:00	C
365	CR03O22F00P01D201510102103	O	22	2015-10-10 00:00:00	21:03:00	C
366	CR03O22F00P01D201510122048	O	22	2015-10-12 00:00:00	20:48:00	C
367	CR03O22F00P01D201510172101	O	22	2015-10-17 00:00:00	21:01:00	C
368	CR03O22F00P01D201510182129	O	22	2015-10-18 00:00:00	21:29:00	C
369	CR03O22F00P06D201510112035	O	22	2015-10-11 00:00:00	20:35:00	C
370	CR03O32F00P01D201509252032	O	32	2015-09-25 00:00:00	20:32:00	C
371	CR03O32F00P01D201509262223	O	32	2015-09-26 00:00:00	22:23:00	C
372	CR03O32F00P01D201509272300	O	32	2015-09-27 00:00:00	23:00:00	C
373	CR03O32F00P01D201509292208	O	32	2015-09-29 00:00:00	22:08:00	C
374	CR03O32F00P01D201510012217	O	32	2015-10-01 00:00:00	22:17:00	C
375	CR03O32F00P01D201510022219	O	32	2015-10-02 00:00:00	22:19:00	C
376	CR03O32F00P01D201510042159	O	32	2015-10-04 00:00:00	21:59:00	C
377	CR03O32F00P01D201510052150	O	32	2015-10-05 00:00:00	21:50:00	C
378	CR03O32F00P01D201510062211	O	32	2015-10-06 00:00:00	22:11:00	C
379	CR03O32F00P01D201510072148	O	32	2015-10-07 00:00:00	21:48:00	C
380	CR03O32F00P01D201510082145	O	32	2015-10-08 00:00:00	21:45:00	C
381	CR03O32F00P01D201510092221	O	32	2015-10-09 00:00:00	22:21:00	C
382	CR03O32F00P01D201510102218	O	32	2015-10-10 00:00:00	22:18:00	C
383	CR03O32F00P01D201510112204	O	32	2015-10-11 00:00:00	22:04:00	C
384	CR03O32F00P01D201510122201	O	32	2015-10-12 00:00:00	22:01:00	C
385	CR03O32F00P01D201510132210	O	32	2015-10-13 00:00:00	22:10:00	C
386	CR03O32F00P01D201510152207	O	32	2015-10-15 00:00:00	22:07:00	C
387	CR03O32F00P01D201510172226	O	32	2015-10-17 00:00:00	22:26:00	C
388	CR03O32F00P01D201510182242	O	32	2015-10-18 00:00:00	22:42:00	C
